Bookmark,Frame#,Data Rate (Mb/s),Duration,Freq,Channel,Antenna,Version,Bad FCS,Frame Size,Delta,Timestamp,
="",2245,24.0,41 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/4/2026 6:48:30.664772415 AM",
="",2246,1.0,2008 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:30.670518360 AM",
="",2247,24.0,37 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.675229620 AM",
="",2248,24.0,37 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.675396295 AM",
="",2249,24.0,37 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.675547915 AM",
="",2250,24.0,37 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.676258270 AM",
="",2251,24.0,37 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.678443520 AM",
="",2252,11.0,358 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:30.680440695 AM",
="",2253,11.0,415 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,392,="",="2/4/2026 6:48:30.680814380 AM",
="",2254,11.0,443 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,430,="",="2/4/2026 6:48:30.681213445 AM",
="",2255,11.0,273 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,197,="",="2/4/2026 6:48:30.682431910 AM",
="",2256,24.0,37 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.683319460 AM",
="",2257,24.0,35 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 6:48:30.683362475 AM",
="",2258,43.3,61 탎,2462 MHz,11,-80 dBm,Wi-Fi 4 (802.11n),True,227,="",="2/4/2026 6:48:30.683408555 AM",
="",2259,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/4/2026 6:48:30.683495415 AM",
="",2260,6.0,529 탎,2462 MHz,11,-85 dBm,Wi-Fi 3 (802.11g),False,459,="",="2/4/2026 6:48:30.691097120 AM",
="",2261,6.0,434 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/4/2026 6:48:30.691641185 AM",
="",2262,1.0,2424 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:30.702269960 AM",
="",2263,1.0,2096 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:30.711309630 AM",
="",2264,1.0,2096 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:30.713433370 AM",
="",2267,1.0,2008 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:30.739511890 AM",
="",2268,1.0,2288 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/4/2026 6:48:30.747059810 AM",
="",2269,1.0,2016 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:30.749943975 AM",
="",2270,11.0,415 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:30.751960475 AM",
="",2272,6.0,425 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:30.764123265 AM",
="",2274,1.0,2008 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:30.772915270 AM",
="",2275,11.0,401 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),True,373,="",="2/4/2026 6:48:30.777248705 AM",
="",2276,11.0,358 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/4/2026 6:48:30.782814670 AM",
="",2277,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:30.783185755 AM",
="",2278,11.0,443 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,430,="",="2/4/2026 6:48:30.783614435 AM",
="",2280,1.0,2208 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:30.790716075 AM",
="",2282,1.0,2424 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:30.804676390 AM",
="",2286,1.0,2096 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:30.813715845 AM",
="",2287,1.0,2096 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:30.815839600 AM",
="",2291,1.0,2208 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:30.824119120 AM",
="",2292,1.0,2288 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/4/2026 6:48:30.849469640 AM",
="",2294,1.0,2016 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:30.856657515 AM",
="",2295,11.0,415 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:30.858674015 AM",
="",2296,11.0,431 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/4/2026 6:48:30.859087095 AM",
="",2297,1.0,2208 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:30.864007035 AM",
="",2298,6.0,425 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:30.866509520 AM",
="",2299,1.0,848 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,167,="",="2/4/2026 6:48:30.868576495 AM",
="",2300,1.0,304 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:30.869441910 AM",
="",2301,1.0,304 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:30.873183755 AM",
="",2302,1.0,2008 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:30.875316125 AM",
="",2303,11.0,418 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/4/2026 6:48:30.880066810 AM",
="",2304,24.0,37 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.881138865 AM",
="",2305,24.0,35 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 6:48:30.881176640 AM",
="",2306,72.2,38 탎,2462 MHz,11,-77 dBm,Wi-Fi 4 (802.11n),True,109,="",="2/4/2026 6:48:30.881239760 AM",
="",2307,24.0,41 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,117,="",="2/4/2026 6:48:30.881303060 AM",
="",2308,7.2,189 탎,2462 MHz,11,-67 dBm,Wi-Fi 4 (802.11n),False,227,="",="2/4/2026 6:48:30.882868730 AM",
="",2309,6.0,49 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 6:48:30.883073625 AM",
="",2310,6.0,57 탎,2462 MHz,11,-66 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:30.883145215 AM",
="",2311,11.0,358 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/4/2026 6:48:30.885541060 AM",
="",2312,11.0,415 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:30.885912760 AM",
="",2313,11.0,443 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,430,="",="2/4/2026 6:48:30.886340680 AM",
="",2314,24.0,40 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,115,="",="2/4/2026 6:48:30.888895785 AM",
="",2315,24.0,35 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 6:48:30.889103885 AM",
="",2316,1.0,2208 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:30.893112570 AM",
="",2317,1.0,2424 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:30.907073525 AM",
="",2318,1.0,2096 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:30.916134155 AM",
="",2319,1.0,2096 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:30.918281485 AM",
="",2324,1.0,2288 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/4/2026 6:48:30.951870655 AM",
="",2325,1.0,2016 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:30.959063785 AM",
="",2326,11.0,415 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:30.961080285 AM",
="",2327,11.0,431 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/4/2026 6:48:30.961487910 AM",
="",2328,6.0,214 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,223,="",="2/4/2026 6:48:30.961954530 AM",
="",2329,1.0,2080 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,321,="",="2/4/2026 6:48:30.962259740 AM",
="",2330,1.0,304 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:30.964340240 AM",
="",2331,1.0,304 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:30.972802345 AM",
="",2332,11.0,427 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,408,="",="2/4/2026 6:48:30.974548525 AM",
="",2333,11.0,202 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:30.974991500 AM",
="",2334,11.0,202 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),True,99,="",="2/4/2026 6:48:30.975781150 AM",
="",2335,11.0,202 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:30.976651245 AM",
="",2336,1.0,2008 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:30.977716100 AM",
="",2337,1.0,2016 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:30.980046865 AM",
="",2338,6.0,214 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,223,="",="2/4/2026 6:48:30.986915040 AM",
="",2339,1.0,2080 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,321,="",="2/4/2026 6:48:30.987236785 AM",
="",2340,1.0,2160 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,331,="",="2/4/2026 6:48:30.990467210 AM",
="",2341,11.0,202 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,99,="",="2/4/2026 6:48:30.992657595 AM",
="",2342,1.0,1960 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,306,="",="2/4/2026 6:48:30.995370620 AM",
="",2343,1.0,416 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/4/2026 6:48:30.997331120 AM",
="",2344,1.0,2080 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,321,="",="2/4/2026 6:48:30.997747620 AM",
="",2345,1.0,1960 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,306,="",="2/4/2026 6:48:31.007366980 AM",
="",2346,1.0,2424 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.009477955 AM",
="",2347,1.0,2096 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.018533705 AM",
="",2348,1.0,2096 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.020657420 AM",
="",2355,11.0,439 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,424,="",="2/4/2026 6:48:31.045705990 AM",
="",2356,1.0,1152 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/4/2026 6:48:31.048767075 AM",
="",2357,1.0,2080 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,321,="",="2/4/2026 6:48:31.050068955 AM",
="",2358,1.0,3264 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/4/2026 6:48:31.054068055 AM",
="",2359,1.0,1960 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,306,="",="2/4/2026 6:48:31.059569415 AM",
="",2360,1.0,304 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:31.061529915 AM",
="",2361,1.0,2160 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,331,="",="2/4/2026 6:48:31.061897230 AM",
="",2362,1.0,304 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:31.064057730 AM",
="",2363,1.0,1960 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,306,="",="2/4/2026 6:48:31.064454795 AM",
="",2364,1.0,304 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:31.066415295 AM",
="",2365,1.0,2208 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),True,337,="",="2/4/2026 6:48:31.068777320 AM",
="",2370,1.0,304 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:31.073022245 AM",
="",2371,1.0,2008 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.080116145 AM",
="",2372,11.0,401 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/4/2026 6:48:31.084451180 AM",
="",2373,11.0,418 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,396,="",="2/4/2026 6:48:31.084865030 AM",
="",2374,1.0,1152 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/4/2026 6:48:31.089247085 AM",
="",2375,1.0,2080 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,321,="",="2/4/2026 6:48:31.090459255 AM",
="",2376,1.0,304 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:31.092539755 AM",
="",2377,1.0,2080 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,321,="",="2/4/2026 6:48:31.093034310 AM",
="",2378,1.0,2080 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,321,="",="2/4/2026 6:48:31.095213295 AM",
="",2379,1.0,2160 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,331,="",="2/4/2026 6:48:31.100162055 AM",
="",2380,1.0,304 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/4/2026 6:48:31.102322555 AM",
="",2384,1.0,2424 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.111873825 AM",
="",2385,1.0,2096 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.120912055 AM",
="",2386,1.0,2096 탎,2462 MHz,11,-68 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.123036555 AM",
="",2390,1.0,2008 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.149112675 AM",
="",2391,1.0,2288 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/4/2026 6:48:31.156668035 AM",
="",2392,1.0,2016 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:31.163857525 AM",
="",2393,11.0,415 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:31.165874025 AM",
="",2394,11.0,431 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/4/2026 6:48:31.166290145 AM",
="",2395,1.0,2208 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.171205325 AM",
="",2396,6.0,425 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:31.173677715 AM",
="",2397,1.0,2008 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.182518455 AM",
="",2398,11.0,358 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/4/2026 6:48:31.192417015 AM",
="",2399,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:31.192787755 AM",
="",2400,11.0,443 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,430,="",="2/4/2026 6:48:31.193216875 AM",
="",2401,1.0,2208 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.200313020 AM",
="",2402,6.0,1578 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),True,229,="",="2/4/2026 6:48:31.207243695 AM",
="",2407,1.0,2424 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.214288805 AM",
="",2408,1.0,2096 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.223323100 AM",
="",2409,1.0,2096 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.225447935 AM",
="",2410,1.0,2208 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.233717095 AM",
="",2414,1.0,2288 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/4/2026 6:48:31.259078775 AM",
="",2415,1.0,2016 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:31.261950060 AM",
="",2416,11.0,415 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:31.268264555 AM",
="",2417,11.0,431 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/4/2026 6:48:31.268690310 AM",
="",2418,1.0,2208 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.273607305 AM",
="",2419,6.0,425 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:31.276075880 AM",
="",2420,1.0,2008 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.285576560 AM",
="",2421,11.0,358 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:31.294843450 AM",
="",2422,11.0,443 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,430,="",="2/4/2026 6:48:31.295670670 AM",
="",2423,6.0,49 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/4/2026 6:48:31.305106035 AM",
="",2424,24.0,41 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),True,117,="",="2/4/2026 6:48:31.306293305 AM",
="",2425,1.0,2424 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.316682610 AM",
="",2426,1.0,2096 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),True,323,="",="2/4/2026 6:48:31.325695425 AM",
="",2427,1.0,2096 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),True,323,="",="2/4/2026 6:48:31.327849795 AM",
="",2435,1.0,2288 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,347,="",="2/4/2026 6:48:31.361472995 AM",
="",2436,1.0,2208 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.376005045 AM",
="",2437,6.0,425 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:31.378524290 AM",
="",2438,1.0,2008 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.387316935 AM",
="",2439,11.0,358 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,313,="",="2/4/2026 6:48:31.397346795 AM",
="",2440,11.0,415 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,392,="",="2/4/2026 6:48:31.397720280 AM",
="",2442,11.0,443 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,430,="",="2/4/2026 6:48:31.398121945 AM",
="",2445,1.0,2208 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.405113140 AM",
="",2447,1.0,2424 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.419083350 AM",
="",2448,1.0,2096 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.428131420 AM",
="",2449,1.0,2096 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.430249200 AM",
="",2454,1.0,2208 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.478405250 AM",
="",2455,6.0,425 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:31.481667490 AM",
="",2459,1.0,2008 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.489717020 AM",
="",2460,11.0,358 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/4/2026 6:48:31.499618060 AM",
="",2461,11.0,415 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:31.499989745 AM",
="",2462,11.0,443 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,430,="",="2/4/2026 6:48:31.500417665 AM",
="",2463,1.0,2208 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.507794505 AM",
="",2464,1.0,2424 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.521482395 AM",
="",2465,1.0,2096 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.530522570 AM",
="",2466,1.0,2096 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.532646765 AM",
="",2467,1.0,2208 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.540917205 AM",
="",2468,1.0,2008 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.558713325 AM",
="",2472,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:31.575474480 AM",
="",2473,11.0,431 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,414,="",="2/4/2026 6:48:31.575893700 AM",
="",2475,6.0,425 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:31.584122765 AM",
="",2476,1.0,2008 탎,2462 MHz,11,-79 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.592116905 AM",
="",2477,11.0,358 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,313,="",="2/4/2026 6:48:31.602018905 AM",
="",2478,1.0,2208 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.609913750 AM",
="",2482,1.0,2424 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.623891040 AM",
="",2483,1.0,2096 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.632967845 AM",
="",2484,1.0,2096 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.635068745 AM",
="",2485,1.0,2008 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.661113330 AM",
="",2492,6.0,425 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,381,="",="2/4/2026 6:48:31.685726425 AM",
="",2493,1.0,2008 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,312,="",="2/4/2026 6:48:31.694517030 AM",
="",2494,11.0,415 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,392,="",="2/4/2026 6:48:31.704790515 AM",
="",2495,1.0,2208 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,337,="",="2/4/2026 6:48:31.712313675 AM",
="",2496,1.0,2424 탎,2462 MHz,11,-71 dBm,Wi-Fi 1 (802.11b),False,364,="",="2/4/2026 6:48:31.726290725 AM",
="",2497,24.0,40 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,115,="",="2/4/2026 6:48:31.730359965 AM",
="",2498,1.0,448 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,117,="",="2/4/2026 6:48:31.730909665 AM",
="",2499,24.0,37 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,105,="",="2/4/2026 6:48:31.731424720 AM",
="",2500,24.0,37 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),True,105,="",="2/4/2026 6:48:31.731961945 AM",
="",2501,1.0,2096 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.735332500 AM",
="",2502,1.0,2096 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/4/2026 6:48:31.737882595 AM",
