Bookmark,Frame#,Data Rate (Mb/s),Duration,Freq,Channel,Antenna,Version,Bad FCS,Frame Size,Delta,Timestamp,
="",1017,11.0,441 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,427,="",="2/6/2026 4:57:00.984190610 PM",
="",1018,11.0,439 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,424,="",="2/6/2026 4:57:00.984955710 PM",
="",1019,6.0,418 탎,2462 MHz,11,-73 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/6/2026 4:57:00.985620485 PM",
="",1020,1.0,10600 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 4:57:00.994739420 PM",
="",1024,1.0,2088 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,322,="",="2/6/2026 4:57:01.007080920 PM",
="",1025,1.0,2096 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,323,="",="2/6/2026 4:57:01.014187975 PM",
="",1026,1.0,2456 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,368,="",="2/6/2026 4:57:01.018075600 PM",
="",1027,1.0,2432 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/6/2026 4:57:01.023023045 PM",
="",1028,11.0,446 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.031196130 PM",
="",1029,11.0,446 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.032020875 PM",
="",1030,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.034825720 PM",
="",1031,6.0,337 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.035410940 PM",
="",1032,6.0,337 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.035796465 PM",
="",1033,6.0,337 탎,2462 MHz,11,-71 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.036172455 PM",
="",1034,6.0,397 탎,2462 MHz,11,-72 dBm,Wi-Fi 3 (802.11g),False,360,="",="2/6/2026 4:57:01.036551050 PM",
="",1035,6.0,371 탎,2462 MHz,11,-71 dBm,Wi-Fi 3 (802.11g),False,341,="",="2/6/2026 4:57:01.036957735 PM",
="",1036,1.0,416 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/6/2026 4:57:01.037987335 PM",
="",1037,11.0,421 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 4:57:01.039469590 PM",
="",1038,1.0,3520 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 4:57:01.040235440 PM",
="",1042,6.0,369 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/6/2026 4:57:01.045978825 PM",
="",1043,1.0,2248 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/6/2026 4:57:01.049611980 PM",
="",1044,6.0,535 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,464,="",="2/6/2026 4:57:01.051873325 PM",
="",1045,1.0,304 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 4:57:01.053318730 PM",
="",1046,1.0,2232 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,340,="",="2/6/2026 4:57:01.055511550 PM",
="",1047,1.0,2448 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,367,="",="2/6/2026 4:57:01.059188480 PM",
="",1050,11.0,441 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,427,="",="2/6/2026 4:57:01.086591385 PM",
="",1053,6.0,418 탎,2462 MHz,11,-74 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/6/2026 4:57:01.088039955 PM",
="",1054,1.0,1936 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/6/2026 4:57:01.093513390 PM",
="",1055,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.097650885 PM",
="",1056,1.0,416 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/6/2026 4:57:01.108273840 PM",
="",1057,1.0,2088 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),True,322,="",="2/6/2026 4:57:01.109455160 PM",
="",1059,1.0,2448 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,367,="",="2/6/2026 4:57:01.118015220 PM",
="",1060,1.0,416 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,113,="",="2/6/2026 4:57:01.120463720 PM",
="",1061,11.0,431 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,413,="",="2/6/2026 4:57:01.121286640 PM",
="",1062,1.0,2464 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,369,="",="2/6/2026 4:57:01.122945440 PM",
="",1063,1.0,2432 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/6/2026 4:57:01.125422555 PM",
="",1064,11.0,447 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,435,="",="2/6/2026 4:57:01.131986145 PM",
="",1065,11.0,447 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,435,="",="2/6/2026 4:57:01.132799730 PM",
="",1066,11.0,446 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.134347020 PM",
="",1067,6.0,434 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.136708645 PM",
="",1068,6.0,434 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.137157305 PM",
="",1069,6.0,337 탎,2462 MHz,11,-65 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.137807035 PM",
="",1070,6.0,397 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,360,="",="2/6/2026 4:57:01.138164535 PM",
="",1071,6.0,337 탎,2462 MHz,11,-65 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.138591365 PM",
="",1072,6.0,337 탎,2462 MHz,11,-65 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.138946595 PM",
="",1073,6.0,371 탎,2462 MHz,11,-65 dBm,Wi-Fi 3 (802.11g),False,341,="",="2/6/2026 4:57:01.139304535 PM",
="",1074,11.0,431 탎,2462 MHz,11,-74 dBm,Wi-Fi 1 (802.11b),False,413,="",="2/6/2026 4:57:01.140010695 PM",
="",1075,11.0,421 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,400,="",="2/6/2026 4:57:01.142249810 PM",
="",1079,6.0,369 탎,2462 MHz,11,-81 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/6/2026 4:57:01.148377600 PM",
="",1083,1.0,2248 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/6/2026 4:57:01.152000515 PM",
="",1084,1.0,2232 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,340,="",="2/6/2026 4:57:01.156146790 PM",
="",1085,1.0,2104 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,324,="",="2/6/2026 4:57:01.160261030 PM",
="",1090,1.0,2024 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,314,="",="2/6/2026 4:57:01.186252115 PM",
="",1091,11.0,441 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),True,427,="",="2/6/2026 4:57:01.188960585 PM",
="",1092,6.0,418 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/6/2026 4:57:01.190404915 PM",
="",1094,1.0,2392 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,360,="",="2/6/2026 4:57:01.196976490 PM",
="",1096,1.0,2744 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/6/2026 4:57:01.202949735 PM",
="",1099,1.0,2096 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.216987405 PM",
="",1103,1.0,2464 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,369,="",="2/6/2026 4:57:01.225345695 PM",
="",1104,1.0,2432 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/6/2026 4:57:01.227822930 PM",
="",1105,1.0,416 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,113,="",="2/6/2026 4:57:01.231950935 PM",
="",1106,11.0,447 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 4:57:01.235215825 PM",
="",1107,11.0,446 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.235987360 PM",
="",1108,11.0,446 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.236753890 PM",
="",1109,11.0,419 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/6/2026 4:57:01.237528595 PM",
="",1110,6.0,434 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.239065925 PM",
="",1111,6.0,337 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.240219450 PM",
="",1112,6.0,337 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.240994820 PM",
="",1113,6.0,337 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.241347170 PM",
="",1114,11.0,436 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),True,421,="",="2/6/2026 4:57:01.241680295 PM",
="",1115,11.0,421 탎,2462 MHz,11,-77 dBm,Wi-Fi 1 (802.11b),False,400,="",="2/6/2026 4:57:01.244470990 PM",
="",1116,6.0,369 탎,2462 MHz,11,-82 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/6/2026 4:57:01.250769215 PM",
="",1120,1.0,2248 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,342,="",="2/6/2026 4:57:01.254379210 PM",
="",1122,1.0,304 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 4:57:01.258463910 PM",
="",1124,11.0,441 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,427,="",="2/6/2026 4:57:01.291396175 PM",
="",1126,11.0,439 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,424,="",="2/6/2026 4:57:01.292178010 PM",
="",1128,6.0,418 탎,2462 MHz,11,-71 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/6/2026 4:57:01.292788290 PM",
="",1130,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.302449930 PM",
="",1131,1.0,2744 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/6/2026 4:57:01.305350870 PM",
="",1132,1.0,2088 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,322,="",="2/6/2026 4:57:01.314287700 PM",
="",1133,1.0,2448 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,367,="",="2/6/2026 4:57:01.322819705 PM",
="",1134,1.0,2456 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,368,="",="2/6/2026 4:57:01.325277860 PM",
="",1135,1.0,2464 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,369,="",="2/6/2026 4:57:01.327747230 PM",
="",1136,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.334754195 PM",
="",1137,11.0,447 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,435,="",="2/6/2026 4:57:01.336850695 PM",
="",1138,11.0,447 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,435,="",="2/6/2026 4:57:01.337675390 PM",
="",1139,11.0,446 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.338453245 PM",
="",1140,11.0,419 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/6/2026 4:57:01.340009040 PM",
="",1141,1.0,3304 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,474,="",="2/6/2026 4:57:01.341133980 PM",
="",1142,11.0,431 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,413,="",="2/6/2026 4:57:01.344758310 PM",
="",1143,1.0,1936 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/6/2026 4:57:01.345205200 PM",
="",1145,6.0,369 탎,2462 MHz,11,-80 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/6/2026 4:57:01.353190485 PM",
="",1151,6.0,535 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),True,464,="",="2/6/2026 4:57:01.359473150 PM",
="",1153,6.0,414 탎,2462 MHz,11,-84 dBm,Wi-Fi 3 (802.11g),False,373,="",="2/6/2026 4:57:01.369079050 PM",
="",1154,1.0,1984 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,309,="",="2/6/2026 4:57:01.370835900 PM",
="",1155,11.0,441 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,427,="",="2/6/2026 4:57:01.393762655 PM",
="",1156,6.0,418 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/6/2026 4:57:01.395199225 PM",
="",1157,1.0,1936 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/6/2026 4:57:01.401347320 PM",
="",1158,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,323,="",="2/6/2026 4:57:01.404825170 PM",
="",1159,1.0,2744 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/6/2026 4:57:01.407751965 PM",
="",1160,1.0,1888 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,297,="",="2/6/2026 4:57:01.414439800 PM",
="",1161,1.0,2088 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,322,="",="2/6/2026 4:57:01.416698595 PM",
="",1162,6.0,671 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,566,="",="2/6/2026 4:57:01.420892990 PM",
="",1163,1.0,2448 탎,2462 MHz,11,-80 dBm,Wi-Fi 1 (802.11b),False,367,="",="2/6/2026 4:57:01.425218865 PM",
="",1164,1.0,2456 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,368,="",="2/6/2026 4:57:01.427678515 PM",
="",1165,1.0,2432 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/6/2026 4:57:01.432624920 PM",
="",1166,11.0,447 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),True,435,="",="2/6/2026 4:57:01.440028030 PM",
="",1167,11.0,446 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.440821885 PM",
="",1168,11.0,446 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.441629590 PM",
="",1169,1.0,304 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 4:57:01.442455575 PM",
="",1170,6.0,434 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.443706600 PM",
="",1171,6.0,434 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.444180850 PM",
="",1172,6.0,527 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),True,458,="",="2/6/2026 4:57:01.444631940 PM",
="",1173,6.0,337 탎,2462 MHz,11,-67 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.445390845 PM",
="",1174,11.0,361 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,229,="",="2/6/2026 4:57:01.446150235 PM",
="",1175,6.0,371 탎,2462 MHz,11,-66 dBm,Wi-Fi 3 (802.11g),False,341,="",="2/6/2026 4:57:01.446940735 PM",
="",1176,1.0,1936 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/6/2026 4:57:01.447338215 PM",
="",1177,6.0,369 탎,2462 MHz,11,-79 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/6/2026 4:57:01.455582725 PM",
="",1182,6.0,49 탎,2462 MHz,11,-66 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 4:57:01.465447095 PM",
="",1184,6.0,49 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,99,="",="2/6/2026 4:57:01.481410605 PM",
="",1185,1.0,3248 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,467,="",="2/6/2026 4:57:01.490042925 PM",
="",1194,6.0,418 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/6/2026 4:57:01.497645310 PM",
="",1195,1.0,1152 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/6/2026 4:57:01.499256060 PM",
="",1196,1.0,1936 탎,2462 MHz,11,-89 dBm,Wi-Fi 1 (802.11b),True,303,="",="2/6/2026 4:57:01.503129545 PM",
="",1197,1.0,2320 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),False,351,="",="2/6/2026 4:57:01.508267565 PM",
="",1198,1.0,2320 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,351,="",="2/6/2026 4:57:01.513168970 PM",
="",1199,1.0,2312 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,350,="",="2/6/2026 4:57:01.515635965 PM",
="",1200,1.0,2312 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,350,="",="2/6/2026 4:57:01.518055225 PM",
="",1201,1.0,2336 탎,2462 MHz,11,-90 dBm,Wi-Fi 1 (802.11b),False,353,="",="2/6/2026 4:57:01.523008820 PM",
="",1202,11.0,431 탎,2462 MHz,11,-81 dBm,Wi-Fi 1 (802.11b),True,229,="",="2/6/2026 4:57:01.531454955 PM",
="",1203,1.0,2432 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,365,="",="2/6/2026 4:57:01.535750610 PM",
="",1204,1.0,2336 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,353,="",="2/6/2026 4:57:01.538243110 PM",
="",1205,1.0,2304 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,349,="",="2/6/2026 4:57:01.543194395 PM",
="",1206,6.0,337 탎,2462 MHz,11,-69 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.547507875 PM",
="",1207,6.0,397 탎,2462 MHz,11,-72 dBm,Wi-Fi 3 (802.11g),False,360,="",="2/6/2026 4:57:01.547865255 PM",
="",1208,6.0,337 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.548352555 PM",
="",1209,6.0,337 탎,2462 MHz,11,-68 dBm,Wi-Fi 3 (802.11g),False,315,="",="2/6/2026 4:57:01.548693170 PM",
="",1210,6.0,373 탎,2462 MHz,11,-66 dBm,Wi-Fi 3 (802.11g),False,342,="",="2/6/2026 4:57:01.549076470 PM",
="",1211,11.0,431 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,413,="",="2/6/2026 4:57:01.549587555 PM",
="",1212,11.0,421 탎,2462 MHz,11,-70 dBm,Wi-Fi 1 (802.11b),False,400,="",="2/6/2026 4:57:01.550406390 PM",
="",1213,6.0,369 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/6/2026 4:57:01.557996290 PM",
="",1214,1.0,2248 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,342,="",="2/6/2026 4:57:01.561812055 PM",
="",1215,1.0,304 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 4:57:01.564406485 PM",
="",1216,6.0,490 탎,2462 MHz,11,-87 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/6/2026 4:57:01.564880010 PM",
="",1217,6.0,517 탎,2462 MHz,11,-86 dBm,Wi-Fi 3 (802.11g),False,229,="",="2/6/2026 4:57:01.565397085 PM",
="",1218,1.0,3288 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,472,="",="2/6/2026 4:57:01.566615610 PM",
="",1224,6.0,414 탎,2462 MHz,11,-83 dBm,Wi-Fi 3 (802.11g),False,373,="",="2/6/2026 4:57:01.573882295 PM",
="",1228,1.0,2096 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.582986830 PM",
="",1229,1.0,2096 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.585459600 PM",
="",1230,1.0,3288 탎,2462 MHz,11,-84 dBm,Wi-Fi 1 (802.11b),False,472,="",="2/6/2026 4:57:01.589814220 PM",
="",1231,1.0,1888 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,297,="",="2/6/2026 4:57:01.593380415 PM",
="",1232,1.0,3264 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/6/2026 4:57:01.597948895 PM",
="",1233,1.0,3264 탎,2462 MHz,11,-72 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/6/2026 4:57:01.601695285 PM",
="",1234,1.0,1936 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,303,="",="2/6/2026 4:57:01.606218715 PM",
="",1235,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.611460450 PM",
="",1236,1.0,2744 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/6/2026 4:57:01.613579940 PM",
="",1237,1.0,3264 탎,2462 MHz,11,-69 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/6/2026 4:57:01.620260665 PM",
="",1241,1.0,3264 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/6/2026 4:57:01.634040100 PM",
="",1242,1.0,1152 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,205,="",="2/6/2026 4:57:01.641235205 PM",
="",1243,1.0,3264 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/6/2026 4:57:01.643052510 PM",
="",1244,1.0,304 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 4:57:01.646317010 PM",
="",1245,11.0,432 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,415,="",="2/6/2026 4:57:01.646651040 PM",
="",1246,11.0,202 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 4:57:01.647083540 PM",
="",1247,11.0,419 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/6/2026 4:57:01.647255105 PM",
="",1248,6.0,434 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.648422270 PM",
="",1249,6.0,434 탎,2462 MHz,11,-77 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.648904960 PM",
="",1250,6.0,527 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,458,="",="2/6/2026 4:57:01.649384305 PM",
="",1251,6.0,397 탎,2462 MHz,11,-76 dBm,Wi-Fi 3 (802.11g),False,360,="",="2/6/2026 4:57:01.649977045 PM",
="",1252,11.0,436 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),False,421,="",="2/6/2026 4:57:01.651143580 PM",
="",1253,11.0,421 탎,2462 MHz,11,-75 dBm,Wi-Fi 1 (802.11b),True,400,="",="2/6/2026 4:57:01.652963455 PM",
="",1254,1.0,3264 탎,2462 MHz,11,-78 dBm,Wi-Fi 1 (802.11b),False,469,="",="2/6/2026 4:57:01.653409425 PM",
="",1255,1.0,304 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),False,99,="",="2/6/2026 4:57:01.656673925 PM",
="",1256,6.0,369 탎,2462 MHz,11,-78 dBm,Wi-Fi 3 (802.11g),False,339,="",="2/6/2026 4:57:01.660386920 PM",
="",1257,1.0,2248 탎,2462 MHz,11,-86 dBm,Wi-Fi 1 (802.11b),True,342,="",="2/6/2026 4:57:01.663982860 PM",
="",1259,1.0,2448 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,367,="",="2/6/2026 4:57:01.673617070 PM",
="",1264,1.0,2096 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.680060410 PM",
="",1265,6.0,418 탎,2462 MHz,11,-70 dBm,Wi-Fi 3 (802.11g),False,376,="",="2/6/2026 4:57:01.702373460 PM",
="",1266,1.0,2096 탎,2462 MHz,11,-88 dBm,Wi-Fi 1 (802.11b),False,323,="",="2/6/2026 4:57:01.712062595 PM",
="",1267,1.0,2744 탎,2462 MHz,11,-87 dBm,Wi-Fi 1 (802.11b),False,404,="",="2/6/2026 4:57:01.714957535 PM",
="",1268,1.0,2088 탎,2462 MHz,11,-73 dBm,Wi-Fi 1 (802.11b),False,322,="",="2/6/2026 4:57:01.723898405 PM",
="",1269,1.0,2456 탎,2462 MHz,11,-76 dBm,Wi-Fi 1 (802.11b),False,368,="",="2/6/2026 4:57:01.734881325 PM",
="",1270,1.0,2464 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),False,369,="",="2/6/2026 4:57:01.737353335 PM",
="",1271,11.0,447 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,435,="",="2/6/2026 4:57:01.746395935 PM",
="",1272,11.0,446 탎,2462 MHz,11,-83 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.748194850 PM",
="",1273,11.0,446 탎,2462 MHz,11,-82 dBm,Wi-Fi 1 (802.11b),True,434,="",="2/6/2026 4:57:01.748970460 PM",
="",1274,11.0,419 탎,2462 MHz,11,-85 dBm,Wi-Fi 1 (802.11b),True,397,="",="2/6/2026 4:57:01.749743765 PM",
="",1275,6.0,434 탎,2462 MHz,11,-75 dBm,Wi-Fi 3 (802.11g),False,388,="",="2/6/2026 4:57:01.750596010 PM",
